product_id,product_name,aisle_id,department_id
35594,Organic Hemp Plus Granola Cereal,57,14
35595,Organic Large Grade AA Eggs,86,16
35596,Chantilly Creme,53,16
35597,Bay Area Honey,29,13
35598,Cookie Thins Cake Batter,105,13
35600,Ritz Sour Cream & Onion Toasted Chips,78,19
35602,Seeded Italian Enriched Bread,112,3
35604,Maca Buttercups,45,19
35605,Wee Brie,21,16
35606,Chocolate Chip Frozen Dairy Dessert,37,1
35607,Light in Sodium Country Cheddar Bowl,38,1
35608,Stewed Roma Style W/Onions Celery & Green Peppers Tomatoes,81,15
35610,Smoked Garlic Teriyaki,14,20
35611,Ocean Blue Lemonade,98,7
35612,Minis Graham Cookies,78,19
35613,Original Thin Supreme Pizza,79,1
35614,Avocado Spread Basil,88,13
35615,Peppered Gravy Mix,105,13
35616,Fresh Frozen Mixed Berries,116,1
35618,Rich & Hearty Loaded Potato with Bacon,69,15
35619,Corn Chex Cereal,121,14
35621,Original Chili con Carne with Beans,59,15
35622,50% Less Sodium Black Beans,59,15
35625,Ice Cubes Sugar-Free Peppermint Gum,46,19
35626,Vegan Honey Mustard Dressing,89,13
35627,Mellow Mango Sweet Dreams,64,7
35628,Organic Strawberry Smoothie,120,16
35629,Coho Salmon,39,12
35630,Caramel Coated Popcorn & Peanuts Snack Mix,23,19
35631,Southern Pecan Ice Cream,37,1
35633,Chocolate Peanut Butter,3,19
35634,Dark Chocolate Fudge,105,13
35635,Half & Half Lemonade Tea,94,7
35637,Artesian Hawaiian Volcanic Water,115,7
35639,Mrs Fields Chocolate Chunk Cookie Dough Frozen Dairy Dessert,37,1
35640,Beer Brats Sausage,14,20
35642,Cream of Mushroom Condensed Soup,69,15
35643,Tuna Fillets With Lemon And Pepper In Olive Oil,59,15
35644,Rub with Love Steak Rub,5,13
35645,Rise Sports Drink,64,7
35647,Bing Cherry Pie,8,3
35648,Butter Cookies,61,19
35649,Alkalized Water,115,7
35650,Vegan Shortening,36,16
35652,Prosciutto Di Parma,96,20
35654,Traina Sun Dried Tomato Ketchup,72,13
35655,Entertainment Crackers,78,19
35658,Vegetable Juice,100,21
35659,Peanut Butter Soft-Baked Cookies,61,19
35660,Keurig Daybreak Morning Blend Coffee K Cups,26,7
35665,Nutter Butter Cookies,61,19
35668,Organic Alba Clamshell Mushrooms,83,4
35670,Organic Braised Tofu,14,20
35672,Tropical Flavored Fruit Snacks,50,19
35674,Angel Food Loaf,61,19
35675,Chamomile Lemon Tea Bags,94,7
35676,Dots Assorted Fruit Gumdrops,45,19
35678,All Natural Organic Green Lentils,63,9
35679,Cut Watermelon,123,4
35680,Shelled Pecans,17,13
35681,Premium Chunk White Chicken,95,15
35682,Biscoff Cookie,61,19
35683,Lunchables Turkey Cheddar Cracker Stackers,78,19
35684,Uncured Summer Sausage,106,12
35687,Organic Jalapeno Hot Sauce,72,13
35688,Cocoa Bunnies Whole Grain Cereal,121,14
35689,Original Non-Dairy Beverage,91,16
35690,Yellow Peaches,24,4
35691,Cookies 'n' Creme Candy Bar,45,19
35692,Gluten Free Chocolate Macaroons,8,3
35694,Sweet Potato Pancake & Waffle Mix,130,14
35695,Maple & Brown Sugar Instant Oatmeal,130,14
35696,Organic Dried Mango,117,19
35698,Gluten Free Cafe Black Bean Soup,69,15
35699,Fajita Whole Wheat Flour Tortillas,128,3
35701,Whole Bean Medium Roast Decaf Coffee,26,7
35702,Pineapple Tidbits in 100% Pineapple Juice,99,15
35704,Gluten Free Hamburger Buns,58,1
35705,Ranch Yogurt Dressing,89,13
35706,Ancient Grains Bread,112,3
35707,100% Pure Oolong Tea,94,7
35708,Chocolate Coconut Chew Flavored Bar,3,19
35710,Taste Of Asia Sukiyaki Beef,100,21
35712,"Salsa, Chipotle Corn Salsa, Medium",51,13
35713,Apple Peach & Spinach Squeezable Fruit & Veggies,92,18
35715,"Whole Grain Organic Waffles, Totally Original",52,1
35716,Arnold Italian Crustini Rolls,43,3
35717,Jerusalem Baked Whole Wheat Matzo Thins,33,6
35718,Reese's Peanut Butter & Chocolate Chunk Cookie Mix,105,13
35719,Caffé Latte with Milk Espresso Drink,26,7
35720,Mayan Chocolate Ice Cream,37,1
35721,Irish Aged Cheddar Cheese,2,16
35722,Grilled Chicken & Mozzarella Ravioli,38,1
35723,Mrs. Grass Soup Mix Extra Noodles,69,15
35724,Honey Nut Crunch Cereal,121,14
35725,Organic Oregano,104,13
35726,All Natural Clam Juice,95,15
35727,Whips! Key Lime Pie Flavored Lowfat Yogurt Mousse,120,16
35728,Organic Herbamare Herb Seasoning Salt,104,13
35729,Turkey Meatloaf,13,20
35733,Low Sodium Ham,122,12
35734,Whole Chia Seeds,117,19
35736,50% Less Sodium Blue Lake Cut Green Beans,81,15
35738,Calabrese uncured italian Salami  with pepper and paprika,96,20
35740,Toaster English Muffins Wheat Made With a Touch of Honey,93,3
35741,Vanilla Alphabet Cookies,61,19
35742,Honey Crunchy Flavor Corn Dogs 6 Count,38,1
35743,Golean Crisp! Cinnamon Crumble Cereal,121,14
35744,Genmai Miso Aged and Fermented Soy and Brown Rice,66,6
35745,Broccoli Raisin Salad,13,20
35746,Brown 'n Serve 12 Ct,43,3
35747,Raw Vegan Spicy Miso Kale Chips,50,19
35749,Ginger Tea,94,7
35750,Organic Garbanzo Beans No Salt Added,59,15
35752,Hardwood SmokedCenter Cut Original Bacon,106,12
35753,Alla Vodka Pasta Sauce,9,9
35754,Vanilla Cherry Pecan Muesli,57,14
35755,Restaurant Style Caesar Croutons,89,13
35756,Apple Lemon Cayenne Ginger,31,7
35757,Organic Kasha,63,9
35758,Vienna Sausage Original,95,15
35760,Roasted Peppers Marinated,72,13
35761,Ultra Thin Slices Sharp Cheddar Cheese,21,16
35762,Eggo Cinnamon Toast Waffles,52,1
35765,Slow Cured Pepper + Garlic Salame Molisana,96,20
35767,Organic Power Greens,31,7
35768,Assorted Donuts,93,3
35769,Pure Foods Sea Salt Iodized,104,13
35770,Light Original Slaw Dressing,89,13
35771,Milk Chocolate Covered Peanuts,45,19
35772,1% Lowfat Cottage Cheese,108,16
35773,Bread Crumbs 100 Whole Wheat Seasoned,5,13
35776,"Protein Bar, Chocolate Coconut",3,19
35777,Grapefruit Soda,77,7
35778,Light Style Oatmeal  Bread,112,3
35781,Brownie Mix Semi Sweet,105,13
35782,Mango Flavor Probiotic Juice Drink,31,7
35784,Lemon Sparkling Natural Spring Water,115,7
35785,"Broth Concentrate, Veggie, Reduced Sodium",69,15
35786,"Raisin, Date & Walnut Instant Oatmeal",130,14
35788,Harvest Organic Hunza Golden Raisins,117,19
35790,Medium Super BBQ Sauce,5,13
35791,Bove's Vodka Pasta Sauce,9,9
35792,100% Organic Lemon Juice,98,7
35793,Chili Beans,59,15
35794,Kofta Curry,38,1
35795,Mexican Restaurant Style Corn Tortilla Chips,107,19
35796,Active 12+ 100% Raw Manuka Honey,29,13
35797,Family Favorites Broccoli & Cauliflower,100,21
35798,Crushed Tomatoes in Heavy Purée,81,15
35799,Brown N Serve Maple Sausage Patties,52,1
35800,Golden Tonic Turmeric Tea,94,7
35802,Organic Woman's Mother To Be Tea,94,7
35803,Homestyle Tart Cherry Lemonade Drink,98,7
35805,Vegan Egg Substitute Mix,91,16
35806,Fior Di Latte Organic Fresh Mozzarella,2,16
35811,Non Alcoholic Hefeweizen,27,5
35812,Burrito Seasoning Mix,104,13
35814,Clam Stock,69,15
35815,Dairy Free Gluten Free Chocolate Almond Butter Miracle Tart,61,19
35816,100% Cauliflower & Sweet Potato Riced Veggies,100,21
35819,Light Organic Agave Nectar,29,13
35820,"Angel Hair, Whole Wheat/Whole Grain",131,9
35821,Soba Pasta Wheat And Buckwheat,66,6
35822,Star Wars Macaroni & Cheese,4,9
35824,Boneless Chicken Breast,35,12
35825,Jumbo Franks,106,12
35826,Baby Mixed Squash,32,4
35827,Breaded Mozzarella Cheese Sticks,129,1
35828,Lemon Berry Squeeze Fruit Drink,98,7
35829,Nearly Naked Popcorn,23,19
35831,Mure Pepino Blackberry Cucumber Naturally Essenced Sparkling Water,115,7
35832,Organic Sweet Potato Baby Food,92,18
35833,Andouille  Chicken & Turkey Sausage,106,12
35834,Bulgarian Organic Yogurt,120,16
35835,Minced Dill Weed,104,13
35838,Cumin Seed,104,13
35840,"Milk Chocolate, Creamy",45,19
35841,Coarse Ground with Parsley Garlic Powder,104,13
35842,Organic Lemon Cayenne Sparkling Probiotic Drink,31,7
35843,Gluten Free Quinoa Rice & Shine Hot Cereal,130,14
35845,Yukon Gold Potato,123,4
35846,"Sausage, Hot Link, Louisiana Brand",106,12
35847,Mini Spaghetti Ring & Meatballs Bowl,4,9
35849,Rehab Energy Iced Tea + Pink Lemonade + Energy,64,7
35851,Organic Greek Lowfat Yogurt With Cherries,120,16
35853,Organic Ground Chipotle Chili,104,13
35854,Graduates Breakfast Buddies Peach Cereal,92,18
35855,Unbleached All-Purpose Flour,17,13
35856,Caramel Almond Creamer,53,16
35857,Organic Sliced Medium Cheddar Cheese,21,16
35858,Gluten Free Chewy Oatmeal Raisin Cookies,119,1
35860,Go & Grow Milk Based Powder,100,21
35861,Family Size Chicken Flavor Rice Blend,4,9
35862,Old Fashioned Light Caramel Dip,51,13
35863,Typical Carribean Veggie Plate,13,20
35864,Nuggets Milk Chocolate with Toffee & Almonds Classic Bag,45,19
35865,Cream of Tomato Soup,69,15
35866,Mediterranean Sea Salt Grinder,104,13
35867,Chocolate Cake Mix Gluten-Free Non-Dairy,105,13
35868,Organic Nama Shoyu Soy Sauce,66,6
35869,California Organic Extra Virgin Olive Oil,19,13
35870,Strawberry Watermelon Sports Drink,64,7
35871,Organic Low Sodium Chunky Tomato Bisque Soup,69,15
35872,Home Style Chipotle Cheddar Dressing,89,13
35873,Cheese Stuffed Breadsticks,129,1
35878,Traditional Pumpkin Pie 6'',8,3
35879,Cane Sugar Syrup,29,13
35880,Chile & Lime $2 Only Puffed Wheat Snacks,107,19
35882,Blueberry Brown Sugar Newtons Fruit Thins,61,19
35883,Solid White Albacore Tuna In Spring Water,95,15
35884,White Fiber Spaghetti,131,9
35885,Peach Iced Matcha Tea,94,7
35886,Organic Blueberries Clamshell,32,4
35887,Organic Mixed Vegetables,116,1
35888,Tomato Ketchup No Salt,72,13
35890,Petite Black Eyed Peas,63,9
35891,"Wonton Strips, Authentic",89,13
35893,"Organic Cherry, Chia, and Vanilla Granola",57,14
35895,Trick or Treat Organic Fruity Bears,50,19
35897,Ham Hock,122,12
35898,Original Hot Sauce,72,13
35899,Organic Cherry Orchard Fruit Bites Pouches,50,19
35900,Caffeine Free Diet Coke Soda,77,7
35901,Extra Light & Fluffy Pancake & Waffle Mix,130,14
35902,Vegan Garlic & Roasted Veggie Ravioli,12,9
35903,Gluten Free Garden Margherita Pizza,79,1
35904,Fine Pasta,131,9
35905,Imitation Vanilla Extract,17,13
35906,Boneless & Skinless Chicken Breast,49,12
35907,California Black Bread,112,3
35908,Kraut,110,13
35909,Garden Salsa Multigrain Chips,107,19
35910,Porter,27,5
35911,Whole Wheat Flour Tortilla,128,3
35912,Organic California Brown Jasmine Rice,63,9
35913,Filtered Fresh 1% Low Fat Milk,84,16
35914,Dha Omega 3 Reduced Fat 2% Milk,84,16
35915,Smartfood Cheddar Flavored Popcorn 12 Count,23,19
35917,Organic Just Concord Grape Juice,98,7
35918,100% Grass-Fed No-Grain Strawberry Yogurt,100,21
35919,"Raspberries, Organic, Freeze-Dried",117,19
35921,Organic Large Grade A Brown Eggs,86,16
35922,Fat Free Poppyseed Dressing,89,13
35923,Taco 25% Less Sodium Seasoning Mix,5,13
35925,Sweet Lemon,100,21
35926,Fresh Squeezed Grapefruit Juice,31,7
35927,Fruit Fusions Gummies Candy,45,19
35929,Asiago All Natural Cheese Aged Over 5 Years,2,16
35932,Skillet Sauces Creamy Parmesan Chicken,9,9
35933,Blackberry Crumble Ice Cream,37,1
35934,Organic Whole Milk Yogurt Tubes Very Vanilla Berry Patch,100,21
35935,Unsweetened Vanilla Coconut Milk Beverage,91,16
35936,Blended Scotch Whiskey Black Label,124,5
35937,Sugar Free Chocolate Fudge Brownie Mix,105,13
35939,Organic Jalapeno Pepper,83,4
35940,Family Recipe Italian Dressing,89,13
35942,Mojo Peanut Butter Bar,3,19
35943,"La Lechera Sweetened Condensed Milk, Fat Free",17,13
35944,Denogginizer Imperial IPA,27,5
35946,Made With Organic Beans & Rice Burrito Non-Dairy,38,1
35947,4% Milkfat Small Curd Cottage Cheese with Chives,108,16
35948,Tonic Water,115,7
35950,Frozen Strawberries,116,1
35951,Organic Unsweetened Almond Milk,91,16
35952,Peachtree Schnapps,124,5
35953,Walden F. Raspberry Vinagrette,89,13
35955,Radical Raspberry Lemon Energy Bars,3,19
35957,Diet Tropical Blend Juice Drink,98,7
35958,Dairy Free Original Coconutmilk Coffee Creamer,91,16
35960,Whole Grain Teff,17,13
35961,Organic Mikawa Mirin,66,6
35962,Crystallized Ginger Chips,17,13
35963,Pumpkin Pie Gelato,37,1
35966,Original Silver Tequila,124,5
35967,Restaurant Style Garlic & Butter Croutons,89,13
35968,Organic Traditional Hummus,67,20
35969,Hot Mango Chutney,76,6
35970,Early Harvest Petite Peas,116,1
35971,Beef Franks in a Blanket,129,1
35972,"Organic  Tuscan White Bean Soup, Lightly Salted",69,15
35973,Paprika,104,13
35974,Original Plantain Chips,107,19
35975,Sweet Corn Tamales,13,20
35976,Sweet Cream Whipped Butter Salted,36,16
35977,Peanut Butter Cups Milk Chocolate,45,19
35978,Mozzarella Sticks with Marinara Sauce,129,1
35979,Cacao & Coconut Bar,45,19
35980,Organic Crunchy No Salt Added Peanut Butter,88,13
35981,Blood Orange Vodka,124,5
35983,Organic Torchiette,131,9
35984,Original Velveeta Shells & Cheese,4,9
35985,Meal Starters Grillers Recipe Crumbles,42,1
35987,"Merlot, California 2013",28,5
35988,Mint Chip Coconut Milk Ice Cream,37,1
35989,Coconut Flavored Sparkling Water,115,7
35991,"Pizza, Thin & Crispy, Sliced Tomato & 5 Cheese",79,1
35992,Large White Eggs,86,16
35993,Reduced Sodium Tamari,66,6
35994,Turkey Wings,35,12
35995,Whole Mild Green Chiles,81,15
35996,"Sauce, Hollandaise",72,13
35997,Organic Chocolate Chip Cookie Dough,100,21
35998,1 to 1 Gluten Free Baking Flour,17,13
35999,Flavor Twists Honey BBQ Corn Snacks,107,19
36000,Santitas Tortilla Chips 14.5 Oz,107,19
36001,Party Peanuts,117,19
36002,Savory Flax Seed Crackers,78,19
36005,Seedless Strawberry Jam,88,13
36006,Cucumber Pickles in Brine,110,13
36007,Yellow Popcorn Kernels,23,19
36009,Fair Trade Organic French Roast Coffee,26,7
36010,Rotini,131,9
36011,Organic Fat Free Milk,84,16
36012,Garlic Stuffed Olives,110,13
36014,Greek Yogurt 0% Fat Plain,120,16
36019,Frozen Desert Fit Brownie Blast,119,1
36020,Sour S'ghetti Gummi Candy,45,19
36022,Sweet Gala Apples with Almonds & Sliced Apples with Mild Cheddar Cheese,3,19
36023,Enriched Macaroni & Cheese Dinner!,4,9
36024,Organic Chicken Cilantro & Lime Burrito,38,1
36026,Ice Cream Bars Value Pack,37,1
36027,Cottage Cheese Large Curd 4% Milkfat,108,16
36028,Ghee,36,16
36029,S'mores Ice Cream,100,21
36030,Blueberry Greek Yogurt,120,16
36031,Jack Junior Pita Bread,128,3
36032,Sopressata,96,20
36034,Organic Tamari With Seaweed Rice Cake,78,19
36035,Reduced Sodium Jambalaya Mix,63,9
36036,Organic Orange Fruit Juice,98,7
36038,"Merlot, Central Coast",28,5
36039,Organic Cocoa Crunch Protein Bar,3,19
36040,"Nut Blends, Raw & Sprouted, Mesquite Pod Maple Walnuts",117,19
36042,Organic Japanes Sweet Yam,123,4
36044,Vanilla Slow Churned Yogurt Blends,37,1
36045,Simmer Sauce Medium Rogan Josh Curry,76,6
36046,Greek 100 Calories Mixed Berry Yogurt,120,16
36047,Los Osos Merlot,28,5
36049,Garden Vegetable Lasagna,38,1
36050,Rainbow Ice Pops,37,1
36054,Eduardo's Elbow Macaroni Enriched Egg Pasta,131,9
36055,Oikios Chocolate Greek Frozen Yogurt,37,1
36057,Splash Fruit Medley Juice,98,7
36058,Natural Sliced Baby Swiss Cheese,21,16
36060,Organic Ground Turmeric,104,13
36061,"Coffee, Ground, Chocolate Glazed Donut",26,7
36062,Brown Rice Lasagna Pasta,131,9
36063,Panko Japanese-Style Bread Crumbs,66,6
36064,Mango Nectar,31,7
36065,Italian-Style Entrees Tomato & Basil Penne,4,9
36068,Panela Cheese,2,16
36070,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",123,4
36071,Rigatoni No 50 Pasta,131,9
36073,Total 0%  Apple Cranberry Yogurt,120,16
36074,Organic Sweet Beets Juice,31,7
36075,Whole Dills,110,13
36076,Everything Deli Style Pretzel Crisps Crackers,107,19
36079,Pumpkin Spice Almond Nog,91,16
36080,Lemon Pie,8,3
36081,The Second Generation Super Dark Chocolate,45,19
36082,Organic Mango,24,4
36083,Raspberry Chia Kombucha,31,7
36084,Fruitables Tropical Orange Juice Beverage,98,7
36085,Berry Berry Good Lemonade Organic Juice Drink,98,7
36086,Philadelphia Original Cream Cheese,108,16
36087,Sliced Sopressata,96,20
36088,Cranberry Ginger Kombucha,31,7
36089,"Moscato, Napa Valley",62,5
36090,Virgin Coconut Oil,19,13
36093,Kids Grape Twisted Fruit,50,19
36094,Maple Water,115,7
36095,Chunk Light in Water 50% Less Sodium Tuna,95,15
36097,"Cereal, Superfood, Cacao Crunch",121,14
36099,Roast Beef,96,20
36101,Select Vegetables Sweet Garden Peas,116,1
36102,Lentil Chips Baked Cucumber Dill,107,19
36103,Extra Light Olive Oil,19,13
36104,Organic Kale Spinach & Apple Greek Yogurt,92,18
36105,Gluten Free Cheese Pizza,79,1
36106,Donettes Frosted Mini Donuts,61,19
36107,smartwater® Electrolyte Enhanced Water,115,7
36108,Cran-Apple Juice,98,7
36112,100% Pure Corn Oil,19,13
36113,Ghost Shape Sugar Cookies Ready to Bake,105,13
36114,Angel Sweet Tomatoes,83,4
36115,Coffee Toffee Bar Crunch Ice Cream,37,1
36116,Pimento Cheese Dip,108,16
36117,Soft 10 Grain Bread,112,3
36118,Double Fiber Whole Grain Sliced English Muffins,93,3
36119,"Hulled, Organic Sunflower Seeds",117,19
36120,Kitchen Fresh Hands Antibacterial Citrus Liquid Hand Soap,100,21
36121,Smoked White Turkey,96,20
36122,Spicy Chili Beans,59,15
36123,Lamb Shoulder Chops,122,12
36124,Culture Club Cabernet Grape Kombucha,31,7
36125,Intense Dark Evening Dream 60% Cacao Chocolate,45,19
36126,Sharp Cheddar Deli Sliced Cheese,21,16
36127,Freshly Squeezed Orange Juice,31,7
36128,Dark Chocolate Dulce De Leche Bar,37,1
36129,Pure Decaf Green Tea,94,7
36130,Natural Choice Deli Oven Roasted Turkey,96,20
36132,Strawberry Jel Dessert,105,13
36133,BBQ Recipe Beef Frozen Sandwiches,38,1
36135,Green Tea Mochi Ice Cream Bonbons,37,1
36136,Chunky Garlic Stir-In Paste,123,4
36137,Iodized Sea Salt,104,13
36139,Frosty Paws Peanut Butter Novelty Dog Treats,37,1
36140,Million Dollar White Bread,112,3
36141,Italian Style Breaded Chicken Patties,34,1
36142,"Pears Apples + Baby Rice, 2 (from 6 Months)",92,18
36143,Cinnamon Bun Yogurt Bar,120,16
36144,Smoked Turkey Breast,96,20
36145,"Mashed Potatoes, Organic, Home Style",4,9
36146,Classic Roast Medium Roast Coffee K-Cup Packs,26,7
36147,In Spring Water No Salt Added Tin Overwrap Sardines,95,15
36148,Organic Oat Bran Flakes,121,14
36149,Beast Burger,42,1
36153,Sharp Light Cheddar & Cheese,21,16
36157,Turkey Burger,35,12
36159,"Cheese Stuffed Crust Four Cheese (Mozzarella, Parmesan, Asiago and Romano) Pizza",79,1
36161,Pure Chocolate Cookies,61,19
36164,Organics Spinach,123,4
36165,Homemade Corn Chips,107,19
36166,Organic Unsweet Lemon Tea,94,7
36167,Medium Cheddar,2,16
36170,Reduced Fat Original Baked Snack Crackers,78,19
36171,Scooby-Doo! Baked Honey Sticks Graham Crackers,61,19
36172,Organic Sprouted Sonoma Sun Bread,100,21
36173,Shiraz,28,5
36174,Whole Pinto Beans,59,15
36175,Ice Cream Cake Ice Cream,37,1
36176,Black Bean Hummus,67,20
36177,Black Chia Enlightened Kombucha Drink,31,7
36178,Rao's Homemade Roasted Garlic Sauce,9,9
36179,V8 Vegetable Juice Spicy Hot,98,7
36180,Red Kidney Beans,63,9
36182,Healthy Fasting Tea,94,7
36183,Smooth Greens & Kale Vegetable and Fruit Juice Blend,98,7
36184,Sliced Pancetta,96,20
36185,Breaded Chicken Dunks Lunchables,13,20
36186,Large Grade AA Organic Eggs,86,16
36187,0% Fat Greek Yogurt Vanilla,120,16
36188,Cotija Whole Milk Cheese,2,16
36189,Key Lime Yoghurt,120,16
36190,"Salame, Sopressata",13,20
36191,Toddler Transitions Gentlease Powder Formula,92,18
36192,Kool Ranch Kale Chips,50,19
36193,Blackberry Pomegranate Ginger Sparkling Beverage,77,7
36194,Vegan Chicken Veggie Kungpao,42,1
36195,Crunch Frozen Dairy Dessert Bar,37,1
36196,Applewood Smoked Uncured Bacon,106,12
36198,Organic Unsweetened Original Rice Drink,91,16
36199,Red Currant Premium Fruit Spread,88,13
36201,Cran Bran Muffin Tops,52,1
36202,Organic Red Wagon Coffee K-Cups,26,7
36203,Oven Sauces Cheesy Broccoli Chicken,69,15
36204,Coriander Seed,104,13
36205,Peanut Butter Egg White Protein Bar,3,19
36206,Gluten Free Original Recipe Tapioca Pudding,71,16
36207,Mint & Honey Green Tea,94,7
36208,Southern Butter Pecan,37,1
36209,Traditional Liege Waffle,93,3
36210,Louis Jadot,28,5
36212,Peanut Satay Sauce,66,6
36214,Turkey Burger Patties,49,12
36215,Natural Unsalted Pignolia's,117,19
36216,Lime Italian Sparkling Mineral Water,115,7
36217,"Dressing & Marinade, Toasted Sesame",89,13
36219,Savory Mix Variety Pack Rice Crisps,23,19
36221,Caramel Frappuccino,26,7
36222,Hot Jalapeno Peppers with Carrots & Onions,123,4
36223,"Pizza Sauce, Neopolitan",9,9
36224,Ham American Sub,13,20
36225,Lentil Rice,63,9
36226,Mandarin Oranges in Light Syrup Fruit,123,4
36227,Sour Cream & Onion Flavored Potato Crisps,107,19
36228,Sinus-Max Clear & Cool Maximum Strength Severe Congestion Relief Liquid,100,21
36229,Elderflower Tonic Water,115,7
36230,Tofu Ravioli Verde,42,1
36233,Water With Electrolytes,100,21
36234,High Brew Dark Chocolate Mocha,26,7
36235,Organic Pure Extra Virgin Coconut Oil,19,13
36239,Graduates Toddlers Pasta Pick Ups Chicken & Carrot Ravioli,92,18
36241,Sugar & Fat Free Whipped Peanut Spread,88,13
36242,Eskimo Pie Milk Chocolate Frozen Dairy Dessert Bars,37,1
36243,Cheese Raviolo,38,1
36244,Premium Organic Cut Green Beans,116,1
36246,Crunchy Shrimp Tempura Roll,13,20
36247,Sea Salt Breadstick,78,19
36248,Mint Chocolate Chunk Protein Bar,3,19
36250,Grow Well Bone Baby Food,92,18
36251,Jack Daniel's Marinade-in-a-Bag Classic Steakhouse Liquid Marinade,5,13
36252,Uno Sausage Deep Dish Pizza,79,1
36253,Parmesan Cheese Grated from the block,21,16
36254,Organic Loaded Baked Potato Soup,69,15
36255,Organic Super C Fruit Puree & Juice Blend,31,7
36256,Yellow Soft Corn Tortillas 8 Count,128,3
36257,Camembert Soft Ripened Cheese,2,16
36258,Super Fruit Punch Organic Juice Drink,98,7
36259,Whole Natural Value Pack Almonds,117,19
36260,Hamburger Dill Chips Pickles,110,13
36261,Caffeine Free Echinacea Complete Care Tea,94,7
36263,Green Chile Medium Enchilada Sauce,30,6
36265,Organic Moroccan Chermoula,104,13
36266,Chicken Rice Mix,4,9
36267,Gluten Free Cinnamon Heaven Cereal,121,14
36268,Natural Juice Pineapple Coconut,98,7
36269,Reserve Cabernet Sauvignon Wine,28,5
36270,Popped Rice Snacks Butter Popcorn Flavor,78,19
36271,Unsweet Lime Water,115,7
36272,Kali Hart Pinot Noir,28,5
36274,Arnold Palmer Lite Half Iced Tea & Half Lemonade,94,7
36276,Chocolate Vanilla Pudding,71,16
36278,Chocolate Breakfast Biscuits Chocolate,61,19
36279,Chow Mein Wide Noodles,66,6
36281,Brick Oven Crust Three Meat Medley Pizza,79,1
36282,Everything Flatbread Crisps,78,19
36283,"Fries, Rib Cut, Sweet Potato, BBQ",129,1
36285,White Rose Kombucha,31,7
36286,Sugar Free Peppermint Mocha Coffee Creamer,53,16
36287,Smooth Operator Natural Peanut Butter,88,13
36288,Low Fat Vanilla Cereal,121,14
36289,Apple Cinnamon Chia Squeeze Vitality Snack,50,19
36290,Ready to Eat Tuna Salad Original Deli Style,95,15
36293,Alphabets Macaroni Pasta,131,9
36294,Paleo Granola,57,14
36295,Ginger Teriyaki Stir-Fry  Sauce,66,6
36296,Corn Muffin,43,3
36298,Korean BBQ Cooking Sauce,5,13
36299,Fiery Mix Chips,100,21
36300,Lotzza Motzza 4-Meat Pizza,79,1
36301,Gold-Bears Gummi Candy,45,19
36303,Honey Butter Stix,78,19
36305,The Great Organic Uncured Chicken Hot Dogs,106,12
36307,Milano Double Chocolate Cookies,61,19
36310,VIA Ready Brew Colombia Coffee,26,7
36311,Sea Salt Sourdough Einkorn Crackers,78,19
36312,Stir Fry Sauce Chow Mein,66,6
36313,Organic Vitality Snack Strawberry Banana Chia Squeeze,92,18
36315,Low Fat Split Pea Soup,69,15
36316,Lemon Sparkling Water,115,7
36319,Wild Strawberry + Tangy Citrus 14 Pieces Sugar Free Gum,46,19
36320,Bites Strawberry Twists,45,19
36321,Original Red Hot Cayenne Pepper Sauce,72,13
36322,Thin Spaghetti No 11,131,9
36324,Trumoo Whole Chocolate Milk,84,16
36325,Jalapeño Tomato Ketchup,72,13
36327,Ice Cream Mexican Chili Chocolate,37,1
36328,Double Red Rooibos Red Tea Bags,94,7
36329,Natural Mozzarella & Cheddar Fancy Shredded Cheese,21,16
36330,Red & White Candy Canes,45,19
36331,Buffalo Ranch Dip,67,20
36332,Apple Strawberry Bar,3,19
36333,Heirloom Bean Veggie Burgers,42,1
36335,Whole Grain Cheese Pizza All Natural Sesame Street,79,1
36336,Shin Ramyun Noodle Soup,4,9
36337,Whole Milk Pure Cherry,120,16
36339,Cottage Cheese,108,16
36340,Organic Root Vegetables & Apples with Beef Stage 3 Baby Food,92,18
36341,Graduates Lil' Entrees Creamy Chicken Stew with Green Beans & Carrots,92,18
36342,Carrot Raisin Flax Muffins,93,3
36343,"9\"" Pie Shell",58,1
36344,Cinnabon Bakery Inspired Cinnamon Rolls,52,1
36345,Organic Cabernet Marinara Pasta Sauce,9,9
36347,Lowfat Coconut-Chia Kefir Cultured Milk Smoothie,120,16
36348,Organic Baby Food Fruit Mashup Mama Bear Blueberry 7+ Mo,92,18
36349,Caramel Apple Pie Soft Cookies,61,19
36350,Premium Roast K Cup,26,7
36352,Rich & Hearty Minestrone with Italian Sausage,69,15
36353,9 Inch Graham Cracker Pie Crust,17,13
36357,Stackers Bread & Butter Pickles,110,13
36358,Costa Rican Blend Ground Coffee,26,7
36359,Mighty 4 Strawberry with Spinach Essential Nutrition Bar,92,18
36360,Lightly Salted Almonds,117,19
36361,Organic Cottage Cheese Blueberry Acai Chia,108,16
36362,"Baked Crackers, Cheddar Cheese",48,14
36363,Chocolate Toffee Almonds,45,19
36364,Organic Corn Starch,17,13
36365,Snack Size KitKat,45,19
36367,Healthy Harvest Blueberry Delight Applesauce,99,15
36368,Meze Dip Three-Pepper Salsa Greek Yogurt,67,20
36370,Gluten Free Fig Bar,3,19
